종목코드,R1D,R1W,R1M,R3M,R6M,R1Y
095610,-2.24,-5.13,-6.05,-16.06,-12.23,-23.04
071840,-1.89,0.43,3.33,-6.99,-25.91,-36.43
002350,-1.32,-5.25,-9.28,-8.73,-29.05,-28.11
103140,-6.48,4.4,7.1,11.04,-6.08,-6.35
130660,2.0,2.41,13.84,0.0,8.05,173.31
003550,-0.27,-2.93,-4.33,-10.43,-22.42,-17.17
220630,0.9,2.89,9.92,43.22,53.64,116.32
033290,-2.91,-6.62,-13.76,-1.74,-8.83,28.6
005300,-1.65,-9.42,-3.87,14.18,2.76,30.7
004000,-3.43,-7.57,-2.53,-4.43,4.86,39.62
000880,-1.98,-1.98,0.17,-5.41,-15.12,0.68
344820,-1.73,-1.9,-6.74,3.28,-23.27,22.46
045390,-1.71,-2.75,-6.9,-16.55,-28.95,-11.56
091120,-3.05,-9.79,2.64,52.17,32.33,118.07
060720,-2.65,-7.34,-11.4,-13.3,-27.6,5.21
192650,-1.91,-8.89,-5.09,6.0,-9.29,10.69
009410,-0.8,0.41,-5.17,-0.8,-18.44,-17.42
047820,1.95,3.16,6.09,-18.28,2.55,11.28
183190,-3.53,1.69,6.36,29.18,10.26,72.0
086450,-0.49,-3.79,-0.25,0.5,-16.63,-32.11
011170,-0.26,-12.73,-4.0,-13.9,-21.95,-40.65
018000,-4.33,0.76,6.0,-4.16,-25.04,-33.67
000020,-0.39,1.58,3.21,-13.18,-14.33,-10.14
230240,-1.58,-6.67,-9.82,-18.49,32.08,39.3
330590,0.36,2.75,6.65,0.36,-2.77,12.99
016360,-0.12,-3.07,-2.03,-10.87,-17.42,10.66
018310,-4.26,31.58,52.54,75.78,38.89,123.88
069960,-2.97,-3.34,0.67,5.62,-6.47,-8.52
138040,-3.35,-13.98,-30.02,-9.3,17.41,157.72
086790,-2.21,-9.03,-3.7,7.13,1.49,16.89
094820,6.08,0.75,29.77,17.94,116.52,279.02
112610,-5.22,3.52,24.14,6.38,-22.88,-15.01
078020,-1.37,-2.44,-6.61,-14.17,-18.62,5.41
145990,-1.74,-1.36,-20.09,-17.77,-21.21,-7.79
240810,-1.52,-0.56,-7.28,-16.22,-21.3,-29.41
299900,-7.31,-0.84,11.81,-21.98,125.4,322.62
178320,-1.04,-2.06,-11.33,-13.97,-12.27,-17.29
003850,-1.59,-0.8,-1.2,-21.84,-25.6,-29.44
222080,0.35,4.73,-6.19,-5.26,5.49,1.77
377030,7.17,13.7,13.47,-22.79,-18.35,
047050,-8.37,0.73,1.22,3.23,-6.73,-3.93
117580,-5.9,-15.09,55.64,90.07,124.57,178.1
080580,0.0,-0.25,-10.0,-15.74,-4.12,-26.53
326030,1.52,2.36,8.93,-10.72,-28.72,-22.68
099430,-0.39,-2.68,17.32,16.25,,
323410,1.37,0.0,14.01,-26.15,-41.39,
075580,-6.12,-1.75,-1.89,23.85,6.64,35.81
097230,-0.26,5.05,5.91,-3.87,-12.9,7.84
086900,-0.57,0.25,3.65,-10.38,-30.18,-39.25
024720,-2.29,-6.8,4.07,1.59,-21.95,-29.93
034120,-1.31,-4.93,-5.8,-6.12,-18.41,76.76
033640,-0.36,-2.64,-9.64,-23.19,-22.66,-28.83
067160,1.39,5.1,-0.81,-25.36,-3.75,88.05
357780,-2.97,-9.37,-14.31,-25.01,-27.49,-33.55
051900,-1.89,-1.79,-5.38,-19.71,-34.48,-38.01
002380,-3.8,-8.3,-25.12,0.83,-15.67,51.24
365550,0.0,4.6,7.49,1.54,-3.33,15.08
011930,-1.38,4.37,-1.92,-1.38,-22.84,-45.76
232140,-1.7,-1.89,-7.14,-10.65,-9.25,-25.5
316140,0.37,-5.59,-12.05,8.0,22.17,38.75
004170,-2.88,-3.44,2.23,7.68,-5.25,-9.01
214450,-0.58,-2.52,9.09,11.81,-11.98,50.8
039030,-3.65,-7.13,-13.39,-15.91,-22.98,-14.27
018260,0.37,-2.14,-2.49,-10.16,-19.17,-28.46
329180,-2.58,3.65,11.27,0.0,,
004700,-1.59,-1.39,-3.5,-6.94,-5.88,-9.82
037270,-0.84,-1.81,6.17,-11.65,-6.37,17.3
021240,-0.3,-7.49,-8.25,-6.97,-13.26,2.77
395400,0.63,3.05,4.57,8.46,,
100120,-2.15,0.65,-6.76,7.66,-16.16,20.78
059090,-2.97,0.44,-7.29,-17.03,-22.37,-19.93
003470,-1.54,-0.56,-1.95,-11.65,-18.78,14.45
000640,-2.38,-0.97,1.49,-8.48,-10.48,-10.48
048550,-2.08,-6.67,-8.6,1.89,-34.0,126.73
336260,0.38,2.71,7.99,-13.84,-24.81,-21.56
001470,-12.83,0.69,33.44,6.36,-26.89,-44.37
003230,-0.61,-6.5,-10.19,-5.96,-1.8,-6.82
001780,-6.67,-1.22,6.99,21.04,-7.1,-9.49
012330,-0.9,-2.23,-4.99,-8.56,-19.63,-29.01
057050,-1.03,-1.37,-6.5,-7.56,-23.03,-27.4
102460,-1.27,-2.16,-9.78,-32.0,-49.72,51.53
294570,-2.11,-5.49,-15.45,-40.61,-34.95,
008490,-1.01,1.68,-3.92,-6.32,-26.22,-23.04
006730,-0.56,-0.67,-1.77,1.91,2.14,17.39
031440,-1.86,-2.22,3.39,0.89,-21.19,21.1
271940,-2.77,-9.67,-11.08,-28.49,,
006490,1.08,3.87,-1.23,-12.71,-33.21,2.74
001720,-0.8,-1.27,2.98,7.41,-1.74,12.05
005930,-0.86,-3.61,-6.08,-8.31,-6.84,-16.87
008730,-1.49,-2.93,-8.3,-2.52,15.42,3.11
074600,-3.7,-2.95,-2.76,-16.13,-12.87,23.5
151910,-2.62,3.45,-11.88,-41.87,-35.51,-52.09
348950,-0.37,-0.37,1.33,-0.37,0.94,3.08
104830,-5.12,-4.85,-7.62,0.0,-5.26,-6.32
136480,-2.15,1.55,4.23,8.64,-1.66,3.68
046890,0.0,0.0,-11.33,-8.28,-19.39,-33.33
096770,-1.46,1.0,-11.18,-0.74,-15.8,-23.58
028670,-0.98,7.15,38.58,28.94,-14.87,25.04
121440,-1.45,-0.97,-2.16,-9.12,-7.05,35.26
189300,-3.79,-6.5,-3.67,-0.78,17.77,-1.96
054210,-1.09,-11.73,-9.36,14.83,69.38,69.59
347860,-1.63,-3.01,-13.9,-28.55,-28.97,-26.48
256840,-4.21,-5.73,-29.02,-18.51,-50.24,83.06
091990,1.55,3.15,1.39,-19.92,-44.72,-46.66
049070,-3.01,-11.7,-22.33,21.29,9.62,-4.6
003280,-5.93,-8.12,45.41,19.4,103.86,103.86
041830,-0.2,2.63,16.55,12.17,-14.65,32.72
013580,-0.97,2.01,12.86,4.71,-9.54,25.18
170900,0.89,-0.44,1.49,-3.55,-12.39,-16.89
137310,1.12,-0.73,-20.06,4.63,6.9,
053580,-1.89,-4.68,-5.84,-9.3,-27.1,-34.61
002020,-1.9,-2.58,-9.86,-6.59,-13.17,26.85
007810,-3.1,-10.94,-3.77,21.38,80.13,106.62
321550,-0.3,1.54,-2.08,-7.82,-17.91,-4.9
000480,-0.51,-0.25,0.64,-4.51,-10.91,-1.26
383310,-4.2,0.38,5.12,-38.21,-56.51,
005390,2.02,-0.84,-3.68,10.83,-4.47,122.01
290650,0.0,3.32,2.83,2.51,-9.17,4.14
029780,-0.47,-1.4,0.48,-3.65,-7.98,-4.23
006360,-3.17,-0.12,5.29,9.46,-2.06,15.68
055550,-2.15,-6.79,-7.73,1.11,-4.96,9.47
002840,0.84,-4.5,-2.7,-11.08,-11.08,16.08
035900,-0.4,0.3,12.99,12.74,18.2,32.28
001500,-1.83,-3.15,-6.11,-13.31,-14.68,-8.12
108670,-0.72,-0.36,-4.03,-9.57,-37.66,-23.46
016800,0.0,1.27,0.98,-3.88,-8.64,20.23
008560,-3.1,-4.1,-9.06,9.77,7.05,46.54
068240,-0.17,0.7,4.32,-5.08,37.86,55.47
016590,0.32,2.58,4.37,16.04,-0.31,47.38
009450,-1.58,-1.35,-15.8,-21.12,-34.29,-13.47
001040,-2.48,-6.66,-4.03,-4.62,-22.28,-14.11
138930,-1.87,-6.98,-11.47,-11.79,-5.3,23.4
032500,-2.27,-2.74,-7.93,-18.38,-30.49,-49.58
228670,-2.73,5.45,-6.64,-22.02,-32.66,-12.62
194700,1.69,8.07,9.9,26.73,-4.2,7.11
032300,8.48,8.01,0.54,-24.9,-43.45,-28.52
289220,-2.9,-2.02,-5.33,-29.53,11.14,
097950,-2.95,-8.85,-6.25,-5.35,-22.99,-13.75
024110,-0.48,-4.19,-3.74,-2.83,0.0,22.77
001440,-1.41,-12.81,-16.72,-19.46,-41.83,47.78
033500,-4.39,-0.91,4.31,0.93,0.93,-1.8
049770,-1.47,-3.18,-10.9,-11.84,-20.24,-14.76
000670,-1.83,-1.98,-1.23,0.63,-7.61,5.93
010120,-0.9,2.21,-11.49,-18.7,-35.91,-23.52
214370,-2.96,-5.1,-11.29,-11.0,-20.85,-18.66
026890,-1.0,-2.94,-7.91,-35.29,-31.01,-11.21
003670,-7.21,-9.25,-9.65,-30.87,-32.24,-33.55
123890,-1.83,1.21,-0.79,-8.84,-15.96,-2.96
002270,0.0,0.16,-4.7,-7.24,-25.94,-15.25
005940,-1.32,-2.6,-3.85,-10.36,-14.45,2.27
194370,-7.06,-12.87,0.85,16.75,18.8,87.35
293480,-0.79,-0.26,2.45,0.53,-14.51,-10.72
377300,-4.1,-14.05,-3.38,-38.22,,
115390,-1.0,-0.5,-4.78,-4.78,-18.11,-31.85
089980,-1.96,-2.68,-3.03,-30.56,-43.02,-9.4
249420,-6.89,-20.39,25.4,173.61,223.96,162.82
003410,-1.26,3.69,0.77,3.29,-5.42,17.31
092190,-1.46,-3.35,-16.53,-23.77,-38.6,-37.27
034810,-1.67,-5.24,-16.67,-15.47,-22.36,0.9
068400,0.49,-1.9,2.49,3.0,-17.93,-8.85
004890,0.56,1.69,12.5,29.03,63.64,130.18
122450,-0.66,4.76,3.31,-4.83,-27.73,-25.2
084990,8.23,7.96,6.9,-0.58,-10.47,-3.79
001450,-2.17,-6.08,0.74,13.66,5.87,21.3
293940,-1.02,-1.4,-2.37,-1.65,-3.33,8.1
064260,-1.44,4.99,-1.44,-32.68,64.27,41.1
053210,-1.19,-2.59,-2.25,-6.02,-19.32,-1.9
217270,-0.52,-1.78,-13.45,-22.33,-10.23,-30.82
010780,0.36,4.35,13.11,29.27,8.24,1.28
218410,-2.12,-2.12,-7.97,-18.05,-16.31,-24.69
081660,-2.9,-4.83,6.69,-6.29,-23.08,-16.25
151860,-3.21,-10.07,-2.03,-16.32,-31.53,87.99
025980,-0.33,-2.04,-0.22,-11.55,-18.3,27.06
060250,-0.63,1.06,-5.18,-19.81,-17.96,-20.56
281820,-0.5,-4.1,-4.1,-17.26,-23.75,-21.96
108230,-0.38,-2.59,-6.83,-2.59,-27.1,-36.47
272450,-3.1,-6.01,-9.54,-3.4,-25.83,-21.9
067630,0.0,-5.19,-13.36,-19.92,-38.72,6.35
069620,0.3,-0.9,19.64,18.77,1.54,21.4
086280,1.47,-2.27,0.29,10.26,-11.34,-11.11
051600,0.0,5.95,14.12,0.51,3.29,44.12
032350,-5.14,-6.48,0.91,3.43,-13.09,-20.57
034830,-2.29,-2.74,-10.32,-16.96,-8.58,3.15
011070,2.22,5.81,-0.72,20.35,66.35,70.44
000400,-0.9,-4.36,-5.73,0.61,-10.11,-2.37
068760,1.65,5.23,6.44,-21.95,-43.12,-38.21
002790,-1.81,-5.74,8.75,5.63,-18.15,-27.9
080420,-3.16,-7.55,-16.03,16.03,14.7,21.71
216050,-0.59,-1.18,-7.1,-10.48,-17.46,-19.52
041510,-1.61,-0.94,9.21,13.95,5.76,143.38
005880,-5.14,6.29,28.2,20.86,1.37,-2.73
046440,-2.51,1.06,-7.66,-1.61,-18.09,-13.62
319660,-2.77,-3.8,0.22,-3.5,17.1,21.47
091700,0.0,-10.0,-16.19,-10.39,4.86,-7.17
005290,-2.36,-6.36,-14.56,-2.79,27.01,6.94
121800,-1.55,-1.55,3.58,-51.82,61.75,55.12
048260,0.0,0.0,0.0,22.28,-10.7,102.41
382840,-1.48,0.75,-1.48,7.97,,
088260,0.0,0.83,3.95,0.83,3.59,15.65
138490,-0.93,4.95,1.44,-17.19,46.01,81.51
085370,-1.69,9.67,15.67,40.91,28.1,150.0
104460,-0.14,0.82,-5.88,-16.93,-0.81,42.91
085620,1.01,-1.96,2.83,-0.99,-7.83,-0.99
018880,-3.14,-6.49,-2.26,-22.86,-33.33,-37.57
058650,0.91,4.23,10.45,11.0,2.78,48.79
011210,-2.64,-3.11,-12.44,-20.88,-35.83,-26.03
286940,-1.28,-5.31,-7.7,-0.71,-6.59,-12.8
007390,2.5,0.92,-12.77,-10.38,-29.91,88.07
002990,-2.29,-0.93,4.93,-6.99,-18.08,21.58
078930,-2.98,1.63,1.75,5.04,-3.56,5.58
243070,2.01,3.32,-0.21,9.85,-7.18,-5.36
348370,0.0,2.36,-12.07,-19.12,,
131390,-5.14,2.69,-2.05,6.72,-0.52,29.71
089590,-6.41,-14.52,4.29,11.28,-13.1,-12.52
066970,-6.55,-4.82,3.05,-9.73,70.9,166.91
377190,0.0,0.19,1.71,0.0,2.29,
010130,-4.33,0.36,2.6,10.95,9.09,35.63
104700,-4.65,0.0,8.39,12.6,-16.83,5.4
039490,-0.4,-1.87,7.44,-3.77,-14.87,-22.79
034220,-0.55,-2.67,-5.94,-8.54,-10.12,-20.87
032190,-0.77,-6.16,-4.78,-4.43,-6.16,-1.52
092040,-1.95,-1.37,-7.01,-14.43,-32.8,-13.7
000210,-0.52,-5.46,-0.7,-6.85,-20.91,-30.96
226950,-1.28,-2.17,-13.44,-26.89,-40.61,-38.66
383220,0.24,-7.64,-2.38,-2.03,10.78,
088980,-0.73,-0.73,-2.16,-2.86,10.12,21.97
192820,-0.99,-6.87,6.1,-17.18,-38.7,-22.27
023410,-3.59,1.29,3.52,3.64,-10.65,-2.79
016710,-0.97,-0.2,5.83,11.89,27.64,83.39
078160,-1.27,0.78,5.69,-2.5,-30.6,-42.82
001510,-1.75,-5.49,-5.17,-13.72,-8.57,1.08
041960,0.94,3.74,-3.26,1.78,-22.52,-18.1
036420,-0.17,5.12,11.63,20.93,37.1,31.35
008770,-2.1,-1.49,3.52,7.89,-11.0,-3.76
051910,-2.14,-10.97,-25.81,-30.81,-34.68,-43.55
185750,0.21,0.52,1.26,-8.42,-20.94,-40.99
011780,-2.64,-8.1,-1.01,-12.72,-22.37,-29.43
058820,-1.1,-2.02,-6.23,-10.48,-28.99,-29.54
036810,-1.49,-3.86,-13.85,-19.92,-26.3,-38.1
061970,-1.4,-5.38,-12.08,-17.9,-18.53,-14.92
007660,0.6,-7.35,-2.62,30.21,69.11,124.46
111770,-2.24,-7.53,-17.0,-1.13,-4.03,-4.61
006260,-0.98,3.29,-3.08,-3.08,-24.47,-27.73
035600,-2.02,-2.58,-3.13,0.0,-10.05,-10.05
215000,-2.84,-2.97,-8.75,-8.98,4.4,129.33
053030,-2.27,13.96,9.03,-4.43,-22.76,-47.2
005610,-6.29,-4.28,4.55,17.52,-1.11,12.43
000720,-2.96,2.08,3.51,-6.26,-14.77,13.57
013120,0.2,3.8,4.34,3.17,-16.94,-0.2
048870,-0.26,5.71,-4.77,-12.66,-5.48,25.66
100090,-2.13,0.55,6.36,-14.22,-10.24,13.58
035080,0.0,-5.44,13.59,6.92,-44.95,14.4
000120,-1.54,3.23,5.79,-0.78,-24.71,-21.47
009830,0.85,4.58,6.31,-0.84,-12.48,-21.77
105630,-5.69,-8.61,-17.53,3.5,-0.96,0.0
066570,-2.07,-4.45,-7.81,-3.28,-15.41,-20.81
071050,1.57,-2.27,0.78,-3.25,-16.68,-11.34
064290,-1.81,-1.42,-16.47,-3.18,0.0,7.27
018670,-3.86,-5.88,-9.31,-5.08,-6.28,22.4
018250,-2.88,-2.37,9.12,-2.37,-23.98,-26.68
007340,-2.65,-5.92,-5.92,16.89,44.12,150.54
005250,0.45,-0.22,-4.91,-14.42,-32.47,-39.29
084110,-2.57,-5.96,-12.62,-26.12,-56.66,7.68
241820,-3.63,-17.01,-3.63,-1.53,-22.75,15.77
084370,-0.12,0.12,-8.82,-12.59,-0.91,4.45
317400,-0.66,-0.33,-3.61,-1.3,-8.0,-8.8
017390,-2.32,0.0,4.99,19.18,26.33,100.32
009150,0.0,-5.72,-9.54,-9.54,-12.32,-22.33
010950,-1.82,8.76,-0.65,8.37,-2.55,8.63
027360,-1.93,-2.47,-4.7,-9.9,-37.83,-12.88
032820,3.11,1.89,10.8,26.76,0.23,81.09
034950,0.26,0.64,8.56,-2.0,-4.26,-12.47
105560,-3.27,-10.89,-12.64,-3.27,1.33,19.55
098460,-1.99,-9.45,-15.02,-15.85,-24.51,-20.65
282330,1.79,0.59,1.79,13.29,-5.8,7.23
042420,0.2,-6.59,-10.68,-31.17,83.45,64.52
004490,-0.95,-2.04,-2.35,-17.04,-23.18,-29.12
291230,-3.75,-3.75,-13.99,-48.95,22.61,192.95
252990,-1.27,-2.04,-2.04,5.41,-23.15,
206560,-1.72,2.04,-7.6,-46.68,56.03,190.58
003490,-1.63,-7.51,-8.45,-2.52,-12.86,-1.63
063080,-0.15,-0.3,-3.19,-15.01,304.85,259.14
271560,-1.04,-6.23,-15.05,-14.63,-32.44,-34.25
267260,-2.23,-3.43,2.6,-11.86,-21.36,10.36
053610,-1.58,-5.08,-18.84,13.59,-1.23,-5.56
383800,-0.82,-1.43,-5.22,5.95,-3.8,
034310,0.6,0.0,-1.76,4.37,-5.65,-2.34
010140,-2.86,-0.86,6.07,7.65,-1.28,-6.82
035890,-1.2,1.86,1.23,3.13,-19.76,8.94
317330,-2.58,-4.51,-13.56,-10.64,-6.87,42.59
073240,-1.14,-1.63,-4.63,-5.66,-34.75,-2.85
267980,-1.47,-1.91,-2.34,-3.05,-8.74,-7.35
077360,-1.18,-3.46,0.6,4.36,12.42,22.26
000990,0.0,-2.31,-8.5,-0.88,13.19,20.21
064960,-1.08,-4.06,-3.16,-5.49,-23.99,-35.59
007700,-2.73,-1.65,-3.43,-22.46,-39.48,-61.23
363280,1.28,1.28,9.09,9.52,-10.39,15.0
287410,-0.26,-0.9,4.9,2.25,-6.55,104.51
381970,-5.46,-1.78,5.57,-9.15,,
003000,-0.42,-4.84,7.27,-5.22,-46.36,-54.62
214150,6.37,2.95,23.87,5.49,-17.77,37.63
060980,-0.12,-0.62,-1.71,-9.55,-12.69,-3.59
082640,-0.33,-0.81,-3.17,-10.69,13.38,48.78
017670,-0.35,2.93,-0.35,1.44,11.74,31.61
033240,-3.07,-6.61,-8.69,9.04,22.75,29.75
099320,-2.63,-1.33,-0.49,-2.98,-23.64,-32.84
029960,-0.88,1.55,-3.67,-9.12,-11.57,-9.33
026960,-0.57,-4.55,-3.5,-12.37,-9.34,-34.99
298540,-1.02,-7.51,14.75,13.78,1.2,24.68
005420,-2.48,1.48,1.1,-3.85,-25.68,14.11
110790,0.63,-2.08,-10.81,-9.19,-1.72,60.64
038540,-3.24,-0.64,-4.05,18.29,14.06,43.86
119610,-2.46,-7.65,-0.36,8.5,0.05,38.21
307950,1.27,11.63,-6.25,6.19,2.56,-7.34
237880,-4.42,-5.81,29.34,27.89,1.79,24.73
206640,-1.6,0.98,-0.65,-4.35,-18.3,-9.94
048530,0.73,12.26,13.5,-13.81,-7.83,-8.85
000140,-1.15,-1.89,4.86,5.28,-10.07,-15.91
180640,-1.38,-4.74,-9.22,-12.39,-24.4,-15.35
044340,-1.9,-1.9,-2.43,-7.44,-11.3,-26.77
001200,-1.23,-4.9,2.73,-12.45,-19.5,-15.01
020560,-2.81,-9.66,-12.41,-9.66,-27.0,5.79
294870,-2.59,5.61,8.65,-25.66,-42.74,-36.75
029530,-1.1,-2.17,-0.63,-3.96,-1.25,8.43
121600,-3.3,-2.77,-3.12,-17.53,53.2,84.27
010060,-3.2,0.95,16.48,-0.93,-15.87,-13.11
297890,4.86,15.82,1.57,4.58,-16.38,42.65
003030,-7.09,-1.58,9.69,13.7,4.62,180.72
035760,-2.3,-5.08,-4.34,-8.59,-18.06,-11.48
023590,-3.18,-0.93,1.43,-5.33,-18.08,-21.11
319400,-1.4,-2.23,-2.77,18.95,-23.09,-34.18
161000,-0.99,0.0,1.01,-7.8,-17.62,-5.19
181710,-1.42,-1.97,-5.82,-23.23,-5.77,-3.87
243840,-2.56,-7.84,-12.41,-13.49,-39.24,7.63
206650,1.27,0.0,-28.89,-41.46,-40.89,20.91
217330,0.0,-1.55,-4.52,-8.49,-3.22,3.82
003530,-0.84,-1.56,-6.97,-11.66,-0.94,71.87
086980,-2.08,4.55,6.71,-0.77,29.25,19.54
028260,0.47,-1.82,-0.46,-5.68,-17.87,-11.84
067310,-3.08,0.53,0.27,-5.83,32.17,124.06
204270,-1.28,-6.09,-10.58,-10.32,-35.26,-37.8
001390,-3.47,4.66,5.99,-5.35,-14.24,7.16
120110,-1.57,-3.75,-9.47,-25.1,-34.65,3.49
005180,-0.75,-0.56,-2.21,3.31,-6.51,-8.76
194480,-1.28,-4.75,-22.24,-42.4,-30.6,-15.05
039840,-0.84,8.54,4.86,6.75,-26.37,-4.56
030610,-0.41,-2.78,-7.89,-11.87,-13.12,1.8
047810,-4.43,-1.21,1.52,29.96,12.77,8.43
300720,-4.74,0.0,-5.97,-9.95,-23.14,54.7
095660,0.2,0.61,-7.52,-19.87,-18.41,12.07
298020,-0.73,-1.14,11.59,-16.26,-38.2,12.91
348210,-3.04,-2.34,-10.56,11.64,3.04,-32.25
272290,-0.48,-1.67,-16.92,5.63,-2.48,77.61
